t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
58,1,MS,5,0.00008977,0.04913994,3.91133656,NA,NA,0.00000011,0.00300074,NA,44.71496022,84.89027356,0.00173001,0.00144492,0.00149371,0.00000025,-0.00000005,0.00000000,0.00002343,1633.95099485,-0.00000031,0.04913994,2848065.33491655,0.00006483,NA,NA,0.02893708,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10365593,0.00311907,0.14466950,0.14462076,NA,0.00000011,0.00002139,False,True,False,67491.53175158,0.02887251,1862.52064226,0.00002162,2.00000000,0.29764283,1.00000000,0.04096482,0.03843935,0.00900222
58,1,MS,6,0.00000482,0.01120089,5.63698818,NA,NA,0.00000002,0.00016113,NA,44.71512209,84.90579365,0.00030497,0.00032729,0.00026912,0.00000000,0.00000000,0.00000000,0.00000229,0.00000000,0.00000000,0.01120089,2300145.33491655,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00086425,NA,NA,NA,0.00000002,0.00000389,False,True,False,0.00000000,0.02900000,2006.10156942,0.00000389,2.50000000,0.07726859,1.00000000,NA,0.00692411,0.00048340
58,1,MS,7,0.00000153,0.00382347,5.72744402,NA,NA,0.00000001,0.00005109,NA,44.71523916,84.91161310,0.00010327,0.00011215,0.00009124,0.00000000,0.00000000,0.00000000,0.00000093,0.00000000,0.00000000,0.00382347,1752225.33491655,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00036889,NA,NA,NA,0.00000001,0.00000132,False,True,False,0.00000000,0.02900000,NA,0.00000132,3.00000000,0.02661345,1.00000000,NA,0.00234720,0.00015326
58,1,MS,8,0.00000058,0.00167615,5.84895603,NA,NA,0.00000000,0.00001941,NA,44.71530426,84.91488146,0.00004463,0.00004923,0.00003949,0.00000000,0.00000000,0.00000000,0.00000043,0.00000000,0.00000000,0.00167615,1204305.33491655,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018761,NA,NA,NA,0.00000000,0.00000057,False,True,False,0.00000000,0.02900000,NA,0.00000057,3.00000000,0.01176247,1.00000000,NA,0.00101585,0.00005822
58,1,MS,9,0.00000019,0.00063505,5.97201070,NA,NA,0.00000000,0.00000651,NA,44.71536186,84.91770527,0.00001671,0.00001873,0.00001481,0.00000000,0.00000000,0.00000000,0.00000019,0.00000000,0.00000000,0.00063505,656385.33491655,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008186,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00450418,1.00000000,NA,0.00038098,0.00001954
58,1,MS,10,0.00000011,0.00044058,6.10543148,NA,NA,0.00000000,0.00000376,NA,44.71537837,84.91857776,0.00001142,0.00001301,0.00001014,0.00000000,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00044058,108465.33491655,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005772,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00315264,1.00000000,NA,0.00026084,0.00001129
59,1,MS,3,0.00492654,4.10235420,1.30923151,1.00000000,0.09000000,0.00001073,0.16467784,22.00000000,41.85443799,25.97732375,0.03132297,0.06657417,0.14657883,0.00000000,0.00000000,0.00000000,0.00014384,1626.79834648,0.00000000,6.94097163,3945532.13326303,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,974092.13326303,False,0.09755935,0.10281611,0.12823200,0.12280000,0.00400000,0.00001072,0.00215398,True,True,False,1680092.13326303,0.02895000,1800.00000000,0.00215530,1.00000000,10.45363157,0.00000000,0.03067266,3.75539127,0.49403352
59,1,MS,4,0.00249790,4.10235247,2.11751967,NA,0.15755667,0.00000380,0.08349640,18.24149847,41.85445181,38.45283094,0.02688975,0.03283611,0.05167213,0.00000005,0.00000000,0.00000000,0.00011282,1626.79834648,-0.00000005,4.89057869,3397612.13326303,0.00001302,NA,NA,0.02895000,0.00000000,0.00000021,True,False,False,0.00000000,False,0.10005947,0.03381477,0.13437986,0.13310000,0.00465231,0.00000380,0.00075983,True,True,False,867092.13326303,0.02893703,1825.13339699,0.00076004,1.50000000,5.96218068,0.23256098,0.03432040,1.32428764,0.25048920
59,1,MS,5,0.00009009,0.05003593,3.69412104,NA,NA,0.00000011,0.00301143,NA,41.85509993,79.66042113,0.00164248,0.00135119,0.00148734,0.00000025,-0.00000005,0.00000000,0.00002338,1626.79834648,-0.00000030,0.05003593,2849692.13326303,0.00006508,NA,NA,0.02893703,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10365593,0.00314245,0.14467025,0.14462076,NA,0.00000011,0.00002164,False,True,False,69118.33009806,0.02887220,1862.36214669,0.00002187,2.00000000,0.29931294,1.00000000,0.04096482,0.03810905,0.00903428
59,1,MS,6,0.00000479,0.01136264,5.35777921,NA,NA,0.00000002,0.00016021,NA,41.85524429,79.67468915,0.00028701,0.00030623,0.00026580,0.00000000,0.00000000,0.00000000,0.00000228,0.00000000,0.00000000,0.01136264,2301772.13326303,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00086653,NA,NA,NA,0.00000002,0.00000391,False,True,False,0.00000000,0.02900000,2000.73406003,0.00000391,2.50000000,0.07756054,1.00000000,NA,0.00680882,0.00048064
59,1,MS,7,0.00000152,0.00387829,5.44461995,NA,NA,0.00000001,0.00005078,NA,41.85535083,79.68000084,0.00009716,0.00010495,0.00009009,0.00000000,0.00000000,0.00000000,0.00000093,0.00000000,0.00000000,0.00387829,1753852.13326303,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00036982,NA,NA,NA,0.00000001,0.00000132,False,True,False,0.00000000,0.02900000,NA,0.00000132,3.00000000,0.02671229,1.00000000,NA,0.00230760,0.00015234
59,1,MS,8,0.00000058,0.00169986,5.56185624,NA,NA,0.00000000,0.00001928,NA,41.85541005,79.68298464,0.00004197,0.00004607,0.00003898,0.00000000,0.00000000,0.00000000,0.00000043,0.00000000,0.00000000,0.00169986,1205932.13326303,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018804,NA,NA,NA,0.00000000,0.00000057,False,True,False,0.00000000,0.02900000,NA,0.00000057,3.00000000,0.01180516,1.00000000,NA,0.00099832,0.00005785
59,1,MS,9,0.00000019,0.00064393,5.68009494,NA,NA,0.00000000,0.00000647,NA,41.85546249,79.68556166,0.00001571,0.00001753,0.00001461,0.00000000,0.00000000,0.00000000,0.00000018,0.00000000,0.00000000,0.00064393,658012.13326303,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008205,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00452016,1.00000000,NA,0.00037430,0.00001941
59,1,MS,10,0.00000011,0.00044666,5.80879991,NA,NA,0.00000000,0.00000374,NA,41.85547749,79.68635856,0.00001073,0.00001218,0.00001000,0.00000000,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00044666,110092.13326303,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005784,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00316356,1.00000000,NA,0.00025616,0.00001121
60,1,MS,3,0.00489911,4.00603749,1.25249229,1.00000000,0.09000000,0.00001073,0.16376077,22.00000000,39.50607849,24.59722473,0.03016095,0.07090712,0.14449945,0.00000000,0.00000000,0.00000000,0.00014296,1623.65118119,0.00000000,6.97394277,3947155.78444422,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,975715.78444422,False,0.09756256,0.10295907,0.12823623,0.12280000,0.00400000,0.00001073,0.00215552,True,True,False,1681715.78444422,0.02895000,1800.00000000,0.00215684,1.00000000,10.44513070,0.00000000,0.03067367,3.68318745,0.49128232
60,1,MS,4,0.00250353,4.00602054,2.01917513,NA,0.15755667,0.00000382,0.08368483,18.24149847,39.50621036,36.37442792,0.02560067,0.03168085,0.05122367,0.00000005,-0.00000000,0.00000000,0.00011249,1623.65118119,-0.00000005,4.90252760,3399235.78444422,0.00001307,NA,NA,0.02895000,0.00000000,0.00000021,True,False,False,0.00000000,False,0.10006194,0.03392726,0.13438319,0.13310000,0.00465231,0.00000382,0.00076461,True,True,False,868715.78444422,0.02893698,1825.13339699,0.00076482,1.50000000,5.97107706,0.23185434,0.03432125,1.30606755,0.25105448
60,1,MS,5,0.00009064,0.05089085,3.51750538,NA,NA,0.00000011,0.00302991,NA,39.50682217,75.42868661,0.00157339,0.00130542,0.00148222,0.00000025,-0.00000005,0.00000000,0.00002339,1623.65118119,-0.00000030,0.05089085,2851315.78444422,0.00006534,NA,NA,0.02893698,0.00000000,0.00000024,True,False,False,0.00000000,False,0.10365593,0.00316584,0.14467095,0.14462076,NA,0.00000011,0.00002189,False,True,False,70741.98127925,0.02887190,1862.13799446,0.00002212,2.00000000,0.30091178,1.00000000,0.04096482,0.03778334,0.00908974
60,1,MS,6,0.00000478,0.01151578,5.13416239,NA,NA,0.00000002,0.00015973,NA,39.50695770,75.44199110,0.00027255,0.00029444,0.00026274,0.00000000,0.00000000,0.00000000,0.00000227,0.00000000,0.00000000,0.01151578,2303395.78444422,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00086880,NA,NA,NA,0.00000002,0.00000392,False,True,False,0.00000000,0.02900000,1994.80576773,0.00000392,2.50000000,0.07783761,1.00000000,NA,0.00669604,0.00047920
60,1,MS,7,0.00000151,0.00393017,5.21821618,NA,NA,0.00000001,0.00005061,NA,39.50705795,75.44690905,0.00009225,0.00010089,0.00008903,0.00000000,0.00000000,0.00000000,0.00000092,0.00000000,0.00000000,0.00393017,1755475.78444422,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00037074,NA,NA,NA,0.00000001,0.00000133,False,True,False,0.00000000,0.02900000,NA,0.00000133,3.00000000,0.02680606,1.00000000,NA,0.00226887,0.00015184
60,1,MS,8,0.00000057,0.00172229,5.33223659,NA,NA,0.00000000,0.00001921,NA,39.50711366,75.44967223,0.00003983,0.00004428,0.00003850,0.00000000,0.00000000,0.00000000,0.00000043,0.00000000,0.00000000,0.00172229,1207555.78444422,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018847,NA,NA,NA,0.00000000,0.00000057,False,True,False,0.00000000,0.02900000,NA,0.00000057,3.00000000,0.01184565,1.00000000,NA,0.00098118,0.00005763
60,1,MS,9,0.00000019,0.00065234,5.44677556,NA,NA,0.00000000,0.00000645,NA,39.50716300,75.45205784,0.00001490,0.00001684,0.00001443,0.00000000,0.00000000,0.00000000,0.00000018,0.00000000,0.00000000,0.00065234,659635.78444422,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008223,NA,NA,NA,0.00000000,0.00000022,False,True,False,0.00000000,0.02900000,NA,0.00000022,3.00000000,0.00453531,1.00000000,NA,0.00036776,0.00001934
60,1,MS,10,0.00000011,0.00045241,5.57193202,NA,NA,0.00000000,0.00000372,NA,39.50717712,75.45279616,0.00001018,0.00001171,0.00000987,0.00000000,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00045241,111715.78444422,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005796,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00317391,1.00000000,NA,0.00025159,0.00001116
61,1,MS,3,0.00483481,3.97637255,1.21869903,1.00000000,0.09000000,0.00001074,0.16161142,22.00000000,37.94811012,23.70375635,0.02913423,0.07349456,0.14255490,0.00000000,0.00000000,0.00000000,0.00014100,1608.20146070,0.00000000,7.00869164,3948763.98590493,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,977323.98590493,False,0.09756542,0.10310007,0.12823999,0.12280000,0.00400000,0.00001074,0.00215704,True,True,False,1683323.98590493,0.02895000,1800.00000000,0.00215836,1.00000000,10.43568594,0.00000000,0.03067457,3.61498911,0.48483427
61,1,MS,4,0.00226837,3.97634613,1.95998948,NA,0.15755667,0.00000385,0.07582392,18.24149847,37.94831026,35.01895267,0.02480339,0.03105090,0.05081151,0.00000005,0.00000000,0.00000000,0.00011130,1608.20146070,-0.00000005,4.91772122,3400843.98590493,0.00001312,NA,NA,0.02895000,0.00000000,0.00000021,True,False,False,0.00000000,False,0.10006415,0.03403856,0.13438615,0.13310000,0.00465231,0.00000385,0.00076934,True,True,False,870323.98590493,0.02893693,1825.13339699,0.00076955,1.50000000,5.98400019,0.23115376,0.03432200,1.28891232,0.22747177
61,1,MS,5,0.00009051,0.05171847,3.40683278,NA,NA,0.00000011,0.00302549,NA,37.94890364,72.68878919,0.00153376,0.00128115,0.00147798,0.00000025,-0.00000005,0.00000000,0.00002322,1608.20146070,-0.00000030,0.05171847,2852923.98590493,0.00006559,NA,NA,0.02893693,0.00000000,0.00000024,True,False,False,0.00000000,False,0.10365593,0.00318906,0.14467156,0.14462076,NA,0.00000011,0.00002213,False,True,False,72350.18273996,0.02887160,1861.85266362,0.00002238,2.00000000,0.30246961,1.00000000,0.04096482,0.03748224,0.00907648
61,1,MS,6,0.00000473,0.01166306,5.00398625,NA,NA,0.00000002,0.00015808,NA,37.94903451,72.70155880,0.00026341,0.00028749,0.00025989,0.00000000,0.00000000,0.00000000,0.00000224,0.00000000,0.00000000,0.01166306,2305003.98590493,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00087104,NA,NA,NA,0.00000002,0.00000393,False,True,False,0.00000000,0.02900000,1988.42466235,0.00000393,2.50000000,0.07810526,1.00000000,NA,0.00658963,0.00047423
61,1,MS,7,0.00000150,0.00398007,5.08671902,NA,NA,0.00000001,0.00005008,NA,37.94913139,72.70624621,0.00008913,0.00009850,0.00008805,0.00000000,0.00000000,0.00000000,0.00000091,0.00000000,0.00000000,0.00398007,1757083.98590493,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00037165,NA,NA,NA,0.00000001,0.00000133,False,True,False,0.00000000,0.02900000,NA,0.00000133,3.00000000,0.02689663,1.00000000,NA,0.00223233,0.00015023
61,1,MS,8,0.00000057,0.00174386,5.19946701,NA,NA,0.00000000,0.00001900,NA,37.94918522,72.70888041,0.00003847,0.00004322,0.00003806,0.00000000,0.00000000,0.00000000,0.00000042,0.00000000,0.00000000,0.00174386,1209163.98590493,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018889,NA,NA,NA,0.00000000,0.00000058,False,True,False,0.00000000,0.02900000,NA,0.00000058,3.00000000,0.01188474,1.00000000,NA,0.00096501,0.00005699
61,1,MS,9,0.00000019,0.00066042,5.31229494,NA,NA,0.00000000,0.00000637,NA,37.94923290,72.71115383,0.00001439,0.00001644,0.00001426,0.00000000,0.00000000,0.00000000,0.00000018,0.00000000,0.00000000,0.00066042,661243.98590493,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008242,NA,NA,NA,0.00000000,0.00000022,False,True,False,0.00000000,0.02900000,NA,0.00000022,3.00000000,0.00454994,1.00000000,NA,0.00036160,0.00001912
61,1,MS,10,0.00000011,0.00045794,5.43603920,NA,NA,0.00000000,0.00000368,NA,37.94924654,72.71185801,0.00000982,0.00001142,0.00000975,0.00000000,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00045794,113323.98590493,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005807,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00318389,1.00000000,NA,0.00024727,0.00001103
62,1,MS,3,0.00474373,3.98062914,1.19599542,1.00000000,0.09000000,0.00001075,0.15856692,22.00000000,36.76277230,23.04757449,0.02805258,0.07627258,0.14070779,0.00000000,0.00000000,0.00000000,0.00013827,1583.59635029,0.00000000,7.04147924,3950347.58225522,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,978907.58225522,False,0.09756792,0.10323835,0.12824328,0.12280000,0.00400000,0.00001074,0.00215853,True,True,False,1684907.58225522,0.02895000,1800.00000000,0.00215985,1.00000000,10.42609670,0.00000000,0.03067536,3.54811613,0.47570075
62,1,MS,4,0.00246735,3.98059341,1.91737489,NA,0.15755667,0.00000387,0.08247526,18.24149847,36.76303583,34.01655678,0.02424940,0.03066540,0.05042178,0.00000005,0.00000000,0.00000000,0.00010949,1583.59635029,-0.00000005,4.92788474,3402427.58225522,0.00001317,NA,NA,0.02895000,0.00000000,0.00000021,True,False,False,0.00000000,False,0.10006609,0.03414805,0.13438876,0.13310000,0.00465231,0.00000387,0.00077400,True,True,False,871907.58225522,0.02893688,1825.13339699,0.00077421,1.50000000,5.99147644,0.23046327,0.03432267,1.27185191,0.24742578
62,1,MS,5,0.00008985,0.05252994,3.32829132,NA,NA,0.00000011,0.00300324,NA,36.76361894,70.67623308,0.00150834,0.00126736,0.00147420,0.00000025,-0.00000005,0.00000000,0.00002292,1583.59635029,-0.00000030,0.05252994,2854507.58225522,0.00006584,NA,NA,0.02893688,0.00000000,0.00000025,True,False,False,0.00000000,False,0.10365593,0.00321198,0.14467211,0.14462076,NA,0.00000011,0.00002238,False,True,False,73933.77909025,0.02887129,1861.51316331,0.00002263,2.00000000,0.30400042,1.00000000,0.04096482,0.03717678,0.00900972
62,1,MS,6,0.00000465,0.01180631,4.91881984,NA,NA,0.00000002,0.00015554,NA,36.76374719,70.68866818,0.00025687,0.00028287,0.00025720,0.00000000,0.00000000,0.00000000,0.00000221,0.00000000,0.00000000,0.01180631,2306587.58225522,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00087325,NA,NA,NA,0.00000002,0.00000395,False,True,False,0.00000000,0.02900000,1981.71000984,0.00000395,2.50000000,0.07836605,1.00000000,NA,0.00648467,0.00046662
62,1,MS,7,0.00000147,0.00402860,5.00092627,NA,NA,0.00000001,0.00004926,NA,36.76384208,70.69320177,0.00008689,0.00009690,0.00008712,0.00000000,0.00000000,0.00000000,0.00000090,0.00000000,0.00000000,0.00402860,1758667.58225522,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00037255,NA,NA,NA,0.00000001,0.00000134,False,True,False,0.00000000,0.02900000,NA,0.00000134,3.00000000,0.02698485,1.00000000,NA,0.00219630,0.00014778
62,1,MS,8,0.00000056,0.00176482,5.11331606,NA,NA,0.00000000,0.00001868,NA,36.76389481,70.69575003,0.00003749,0.00004251,0.00003765,0.00000000,0.00000000,0.00000000,0.00000042,0.00000000,0.00000000,0.00176482,1210747.58225522,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018931,NA,NA,NA,0.00000000,0.00000058,False,True,False,0.00000000,0.02900000,NA,0.00000058,3.00000000,0.01192280,1.00000000,NA,0.00094907,0.00005603
62,1,MS,9,0.00000019,0.00066828,5.22537368,NA,NA,0.00000000,0.00000626,NA,36.76394151,70.69794851,0.00001402,0.00001616,0.00001410,0.00000000,0.00000000,0.00000000,0.00000018,0.00000000,0.00000000,0.00066828,662827.58225522,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008259,NA,NA,NA,0.00000000,0.00000022,False,True,False,0.00000000,0.02900000,NA,0.00000022,3.00000000,0.00456417,1.00000000,NA,0.00035552,0.00001879
62,1,MS,10,0.00000011,0.00046331,5.34871158,NA,NA,0.00000000,0.00000361,NA,36.76395487,70.69863002,0.00000956,0.00001123,0.00000964,0.00000000,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00046331,114907.58225522,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005819,NA,NA,NA,0.00000000,0.00000015,False,True,False,0.00000000,0.02900000,NA,0.00000015,3.00000000,0.00319360,1.00000000,NA,0.00024303,0.00001083
63,1,MS,3,0.00463953,4.01781595,1.18390573,1.00000000,0.09000000,0.00001076,0.15508402,22.00000000,35.92886445,22.60898249,0.02760213,0.07889901,0.13893575,0.00000000,0.00000000,0.00000000,0.00013516,1554.41354492,0.00000000,7.07313582,3951901.99580014,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,980461.99580014,False,0.09757008,0.10337351,0.12824611,0.12280000,0.00400000,0.00001075,0.00216000,True,True,False,1686461.99580014,0.02895000,1800.00000000,0.00216132,1.00000000,10.41698095,0.00000000,0.03067603,3.48368566,0.46525207
